Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Segmentation
Male,1,40,1,2,9.0,1,5.0,1
Male,1,56,1,2,0.0,0,2.0,2
Female,1,45,1,0,1.0,2,5.0,2
Female,0,40,1,2,5.0,0,1.0,0
Male,0,30,1,1,9.0,0,3.0,3
Male,0,23,0,1,1.0,0,4.0,3
Male,1,46,1,0,0.0,0,2.0,2
Female,1,39,1,1,8.0,2,2.0,3
Female,1,65,0,5,0.0,2,9.0,0
Male,0,40,1,0,0.0,0,1.0,1
Female,0,18,0,1,3.0,0,4.0,3
Male,1,73,1,6,1.0,2,2.0,1
Female,1,67,0,3,1.0,1,4.0,0
Female,1,50,1,0,1.0,1,3.0,2
Male,1,38,1,0,4.0,1,3.0,1
Male,0,18,0,1,0.0,0,5.0,3
Male,0,19,0,1,0.0,0,4.0,3
Female,0,26,0,3,5.0,0,2.0,0
Male,1,58,1,0,7.0,0,2.0,1
Female,0,28,1,0,1.0,0,2.0,2
Female,1,53,1,0,1.0,1,2.0,2
Male,0,18,0,4,4.0,0,2.0,0
Male,1,49,1,2,7.0,1,4.0,2
Male,0,19,0,1,0.0,0,3.0,3
Male,0,20,0,4,0.0,0,4.0,3
Male,1,55,1,0,2.0,0,2.0,1
Female,0,32,1,3,0.0,0,3.0,3
Male,0,27,0,1,10.0,0,4.0,2
Male,1,72,1,6,1.0,2,5.0,0
Female,0,59,1,0,1.0,0,1.0,2
Female,1,35,1,0,0.0,0,3.0,0
Female,0,32,1,3,9.0,0,1.0,0
Female,1,28,1,1,10.0,2,2.0,3
Male,1,19,0,2,1.0,0,2.0,0
Male,1,52,1,0,2.0,2,1.0,3
Male,0,29,0,4,1.0,0,3.0,3
Female,1,51,1,8,12.0,1,4.0,1
Male,0,27,1,1,1.0,0,5.0,3
Female,0,47,1,2,0.0,0,1.0,0
Male,1,61,0,2,1.0,0,1.0,0
Female,1,75,0,5,0.0,2,2.0,3
Male,0,19,0,1,1.0,0,1.0,3
Male,1,48,1,0,0.0,1,2.0,2
Male,1,59,1,0,3.0,1,2.0,1
Male,1,42,0,8,8.0,0,1.0,0
Female,0,86,1,5,1.0,0,1.0,0
Male,0,33,1,2,9.0,0,4.0,2
Female,1,37,1,0,1.0,2,2.0,0
Male,1,49,0,6,3.0,2,5.0,1
Male,1,52,1,2,1.0,1,3.0,1
Male,0,41,1,0,1.0,0,3.0,2
Male,0,23,0,4,1.0,0,5.0,3
Male,0,35,0,4,1.0,0,3.0,3
Male,1,37,1,0,2.0,1,2.0,2
Male,1,43,1,2,7.0,0,2.0,0
Male,1,50,0,3,1.0,0,2.0,3
Female,0,50,0,3,1.0,0,1.0,0
Female,0,20,0,1,8.0,0,3.0,3
Female,1,31,0,8,9.0,1,2.0,0
Female,0,31,1,1,9.0,0,3.0,0
Male,1,41,0,6,1.0,1,5.0,1
Male,1,84,0,5,1.0,0,1.0,0
Female,0,23,0,1,0.0,0,4.0,3
Female,1,69,0,5,0.0,0,1.0,3
Female,1,68,1,0,4.0,0,2.0,1
Female,0,30,0,1,8.0,0,4.0,1
Female,0,26,1,4,1.0,0,1.0,3
Female,0,36,1,0,1.0,0,1.0,2
Male,0,18,0,2,0.0,0,5.0,2
Male,0,30,1,1,8.0,0,4.0,3
Female,0,46,1,0,9.0,0,1.0,1
Male,0,19,0,1,2.0,0,5.0,3
Male,0,33,1,2,0.0,0,4.0,2
Female,1,65,1,0,13.0,0,1.0,1
Male,1,26,1,0,6.0,1,2.0,0
Female,0,30,1,8,6.0,0,1.0,3
Female,0,33,1,2,1.0,0,4.0,3
Female,1,27,1,3,0.0,1,4.0,0
Male,1,65,1,0,0.0,1,2.0,2
Male,1,77,0,5,1.0,0,2.0,3
Female,0,20,0,3,0.0,0,4.0,3
Female,0,27,1,8,6.0,0,7.0,1
Female,1,51,1,4,1.0,1,4.0,1
Male,0,18,0,1,13.0,0,4.0,3
Female,1,63,1,0,5.0,0,1.0,2
Male,1,36,1,3,1.0,1,3.0,1
Male,1,43,1,6,1.0,2,4.0,1
Male,1,46,1,6,0.0,2,4.0,2
Male,0,51,1,0,0.0,0,3.0,1
Male,0,43,1,3,0.0,0,1.0,0
Female,1,43,1,0,0.0,1,2.0,2
Female,0,37,1,2,1.0,0,1.0,0
Female,1,63,0,0,0.0,1,5.0,2
Male,0,30,0,4,1.0,0,5.0,3
Female,1,37,1,2,5.0,1,2.0,1
Male,1,53,0,0,8.0,1,3.0,1
Female,1,26,1,1,6.0,2,7.0,3
Male,1,40,1,0,0.0,1,2.0,2
Male,1,41,1,2,0.0,1,4.0,1
Male,1,66,1,0,2.0,0,1.0,2
Male,1,80,1,5,1.0,0,1.0,3
Female,1,37,0,3,0.0,1,5.0,1
Female,1,42,0,0,1.0,2,4.0,1
Female,0,38,1,0,1.0,0,2.0,2
Female,0,53,0,5,1.0,0,1.0,3
Male,0,33,0,6,5.0,0,2.0,0
Male,1,33,0,6,1.0,2,4.0,1
Male,0,19,0,1,1.0,0,3.0,3
Male,1,53,1,0,1.0,1,3.0,0
Male,1,50,1,4,0.0,1,8.0,2
Female,0,26,0,3,0.0,0,2.0,3
Male,0,20,0,1,1.0,0,3.0,3
Female,1,53,1,6,0.0,2,4.0,2
Female,1,41,1,0,0.0,1,2.0,2
Male,1,48,1,6,0.0,2,3.0,2
Male,1,56,0,6,0.0,2,4.0,1
Female,0,66,1,0,0.0,0,1.0,3
Male,1,35,0,2,8.0,1,4.0,0
Male,1,50,0,2,0.0,0,2.0,0
Female,1,51,1,0,3.0,0,2.0,1
Female,0,30,0,1,8.0,0,3.0,3
Male,0,30,0,6,1.0,0,4.0,3
Female,0,50,1,0,9.0,0,1.0,1
Male,1,61,1,0,1.0,0,1.0,1
Male,0,19,0,1,0.0,0,5.0,3
Female,0,22,0,4,0.0,0,2.0,3
Female,0,35,1,1,9.0,0,1.0,3
Female,1,47,1,3,0.0,0,4.0,1
Male,0,32,0,4,12.0,0,4.0,3
Male,1,33,0,1,11.0,2,2.0,3
Female,0,25,1,1,1.0,0,2.0,0
Female,0,28,0,1,1.0,0,4.0,1
Male,0,32,0,8,1.0,0,2.0,1
Female,1,50,1,1,1.0,2,6.0,2
Female,1,37,1,3,1.0,1,3.0,1
Male,0,53,1,0,1.0,0,1.0,1
Female,1,49,1,0,1.0,0,2.0,0
Male,1,72,1,5,1.0,0,1.0,3
Male,1,60,1,6,0.0,2,3.0,1
Male,0,48,1,0,4.0,0,1.0,2
Female,0,32,0,1,1.0,0,4.0,3
Male,0,48,1,2,1.0,0,2.0,0
Female,0,33,1,2,0.0,0,1.0,1
Female,1,26,0,3,7.0,0,2.0,0
Female,1,38,1,0,1.0,1,4.0,2
Female,1,56,1,0,0.0,0,1.0,2
Female,1,43,1,3,0.0,2,4.0,0
Female,1,51,1,0,0.0,1,2.0,2
Female,1,47,1,0,7.0,1,2.0,2
Male,0,28,1,0,1.0,0,3.0,3
Male,0,20,0,1,1.0,0,2.0,3
Female,1,38,0,0,0.0,0,3.0,2
Male,1,57,1,6,1.0,2,3.0,2
Female,1,28,0,3,1.0,1,2.0,0
Male,0,39,1,0,1.0,0,1.0,1
Male,1,89,1,7,1.0,2,2.0,2
Female,1,81,1,5,0.0,1,2.0,0
Male,0,33,1,2,1.0,0,4.0,3
Male,1,32,1,0,5.0,1,2.0,0
Female,1,41,1,0,1.0,1,3.0,1
Male,1,43,1,0,9.0,1,2.0,2
Female,1,68,0,4,8.0,1,2.0,2
Female,1,58,1,0,7.0,0,2.0,2
Male,1,51,1,2,1.0,1,5.0,1
Male,1,47,1,0,0.0,0,2.0,2
Female,1,55,1,8,13.0,1,3.0,1
Female,0,39,1,0,9.0,0,1.0,0
Female,0,33,1,1,1.0,0,5.0,1
Female,1,62,1,0,9.0,0,1.0,1
Male,1,51,0,6,0.0,2,4.0,1
Male,0,29,1,2,8.0,0,3.0,3
Female,0,48,1,0,4.0,0,1.0,2
Male,0,41,0,3,9.0,0,7.0,2
Male,0,42,1,1,9.0,0,1.0,3
Female,0,20,0,1,0.0,0,3.0,3
Female,1,60,1,0,0.0,1,4.0,2
Female,1,72,1,5,1.0,2,2.0,1
Male,0,25,1,2,9.0,0,1.0,0
Female,1,57,1,4,1.0,1,4.0,2
Female,1,40,1,3,8.0,1,4.0,3
Male,1,35,0,4,9.0,0,2.0,1
Female,1,31,1,3,1.0,0,2.0,0
Female,1,78,0,5,1.0,0,1.0,0
Female,0,41,1,0,9.0,0,1.0,1
Male,1,57,1,0,0.0,1,3.0,3
Female,1,41,1,7,9.0,0,3.0,1
Male,1,49,1,0,1.0,0,2.0,2
Male,0,40,0,3,1.0,0,2.0,0
Male,1,89,1,5,0.0,0,2.0,1
Male,1,61,1,6,0.0,2,2.0,2
Female,1,38,0,2,3.0,1,3.0,1
Female,1,58,1,4,5.0,1,3.0,3
Female,1,46,1,0,0.0,1,2.0,2
Female,0,22,0,3,1.0,0,3.0,3
Male,1,39,1,2,6.0,1,2.0,2
Female,1,58,1,3,1.0,1,4.0,1
Female,1,38,1,0,8.0,1,2.0,1
Male,1,28,0,0,1.0,1,2.0,0
Female,1,35,1,0,7.0,2,4.0,1
Female,1,70,1,5,1.0,2,2.0,2
Male,1,30,0,6,4.0,2,4.0,3
Female,1,57,1,0,1.0,0,1.0,1
Male,1,63,1,2,0.0,1,4.0,1
Female,0,42,1,6,1.0,0,1.0,1
Male,1,27,1,1,4.0,2,3.0,1
Female,0,43,1,0,1.0,0,1.0,0
Male,1,69,0,6,0.0,2,4.0,1
Male,1,72,1,7,0.0,0,1.0,0
Male,1,26,1,6,0.0,0,3.0,3
Female,0,53,1,0,9.0,0,1.0,1
Male,1,49,1,0,1.0,1,4.0,1
Female,0,28,0,0,1.0,0,5.0,0
Male,1,52,1,6,1.0,2,4.0,2
Male,1,43,1,6,1.0,2,4.0,1
Male,1,38,0,0,8.0,2,5.0,0
Female,1,27,0,8,9.0,1,2.0,0
Male,0,18,0,1,5.0,0,4.0,3
Male,1,59,1,2,1.0,0,3.0,1
Male,0,22,0,1,1.0,0,3.0,3
Male,0,32,1,4,0.0,0,4.0,3
Female,1,35,1,0,0.0,0,2.0,1
Male,1,51,1,0,5.0,1,4.0,2
Female,0,22,0,1,8.0,0,6.0,3
Male,1,49,0,6,1.0,2,3.0,1
Male,0,32,0,2,1.0,0,3.0,3
Male,0,55,0,5,1.0,0,1.0,3
Female,1,36,1,4,7.0,1,2.0,2
Male,0,32,1,1,1.0,0,3.0,1
Male,0,18,0,1,0.0,0,4.0,3
Female,0,31,1,1,4.0,0,3.0,1
Male,1,53,1,0,0.0,2,7.0,3
Female,0,42,1,3,8.0,0,3.0,0
Male,0,75,0,5,1.0,0,2.0,0
Male,0,30,1,0,7.0,0,3.0,3
Male,0,19,0,1,1.0,0,4.0,3
Male,1,46,1,2,1.0,0,2.0,2
Male,1,51,1,3,1.0,0,2.0,1
Female,0,32,0,3,1.0,0,9.0,3
Female,0,46,1,0,5.0,0,1.0,1
Female,0,45,1,0,3.0,0,1.0,0
Male,1,50,1,6,1.0,1,3.0,1
Female,1,36,0,3,1.0,0,3.0,0
Female,0,40,1,0,8.0,0,1.0,1
Female,1,40,1,0,1.0,0,2.0,3
Male,1,43,0,0,1.0,2,9.0,1
Male,0,19,0,1,8.0,0,5.0,3
Male,1,42,0,2,6.0,1,2.0,0
Male,0,29,1,1,1.0,0,1.0,3
Female,1,37,1,4,9.0,1,2.0,2
Female,0,38,0,0,14.0,0,1.0,0
Female,1,79,1,5,0.0,0,1.0,0
Male,0,25,0,2,2.0,0,7.0,3
Female,0,29,0,7,1.0,0,5.0,3
Female,0,33,1,8,1.0,0,1.0,0
Female,0,26,0,1,1.0,0,6.0,3
Male,0,26,0,4,1.0,0,4.0,3
Female,1,38,1,0,9.0,1,2.0,2
Female,0,60,1,0,1.0,0,3.0,2
Female,0,33,0,3,0.0,0,7.0,0
Female,1,71,1,5,1.0,0,1.0,0
Male,1,45,1,0,1.0,0,2.0,0
Female,1,60,1,0,0.0,1,2.0,1
Female,1,31,1,0,0.0,1,2.0,0
Female,0,26,1,1,8.0,0,1.0,3
Female,1,42,1,3,1.0,0,1.0,1
Female,0,35,0,0,13.0,0,1.0,0
Female,0,20,0,1,1.0,0,3.0,3
Male,0,25,1,1,4.0,0,5.0,3
Female,0,23,0,2,0.0,0,2.0,3
Male,1,53,1,0,0.0,1,5.0,2
Female,0,49,1,4,1.0,0,2.0,3
Female,0,35,1,4,1.0,0,1.0,1
Male,1,60,1,6,5.0,2,3.0,2
Male,1,86,1,5,0.0,0,1.0,0
Male,0,18,0,7,2.0,0,2.0,3
Male,1,38,1,4,0.0,2,4.0,0
Male,0,39,1,0,8.0,0,2.0,0
Female,0,45,0,7,1.0,0,1.0,3
Male,0,28,1,1,0.0,0,4.0,3
Male,1,65,1,5,0.0,2,2.0,1
Female,0,41,1,0,0.0,0,1.0,2
Male,1,48,0,2,1.0,1,3.0,1
Female,1,52,1,3,7.0,2,4.0,2
Female,0,26,1,1,1.0,0,1.0,3
Female,0,30,1,1,0.0,0,4.0,2
Female,1,77,0,5,1.0,0,1.0,0
Female,0,37,0,0,4.0,0,1.0,0
Female,0,65,1,5,0.0,0,5.0,0
Male,1,61,1,0,0.0,1,2.0,2
Female,0,32,0,1,2.0,0,5.0,2
Male,1,49,1,0,0.0,0,3.0,2
Male,0,19,0,1,1.0,0,4.0,3
Male,1,50,1,0,1.0,1,3.0,2
Female,0,31,0,1,0.0,0,5.0,3
Male,1,45,1,4,6.0,1,2.0,2
Male,1,82,1,5,0.0,2,2.0,2
Male,1,39,1,2,9.0,2,3.0,3
Male,0,20,0,1,1.0,0,5.0,3
Female,1,85,1,5,0.0,0,5.0,2
Male,1,49,1,2,1.0,0,2.0,0
Female,1,76,1,0,1.0,2,2.0,2
Male,1,37,1,0,0.0,2,4.0,1
Male,1,62,0,0,0.0,1,3.0,2
Female,0,23,0,7,2.0,0,6.0,3
Male,0,33,1,0,0.0,0,1.0,3
Male,1,53,1,0,0.0,0,3.0,0
Male,1,46,0,6,1.0,1,3.0,2
Male,1,28,0,3,6.0,1,2.0,0
Female,0,87,0,5,1.0,0,2.0,0
Female,1,45,1,0,3.0,1,2.0,0
Female,0,21,0,1,1.0,0,4.0,3
Female,0,51,1,0,0.0,0,1.0,0
Female,1,37,1,4,9.0,1,4.0,2
Male,1,49,1,0,1.0,1,4.0,2
Female,0,66,0,2,2.0,0,3.0,3
Male,1,42,1,2,1.0,0,2.0,3
Male,1,45,0,4,1.0,1,3.0,1
Male,0,32,1,1,1.0,0,4.0,3
Male,0,47,1,4,1.0,0,1.0,1
Female,1,38,1,3,8.0,0,3.0,0
Male,1,50,0,6,1.0,2,4.0,1
Female,1,51,1,2,7.0,1,2.0,0
Male,1,32,0,2,1.0,1,2.0,1
Female,1,45,1,0,9.0,0,1.0,2
Female,0,32,0,1,0.0,0,4.0,2
Male,0,59,1,2,1.0,0,1.0,2
Female,0,21,0,1,1.0,0,4.0,3
Male,1,62,1,0,1.0,1,3.0,0
Male,1,67,1,5,0.0,0,2.0,2
Female,0,73,1,0,0.0,0,1.0,2
Male,1,85,0,5,0.0,0,1.0,3
Female,0,40,1,0,0.0,0,1.0,1
Female,1,27,0,0,1.0,0,2.0,0
Male,1,41,1,3,9.0,1,2.0,0
Male,1,46,1,4,0.0,0,3.0,3
Male,1,41,1,0,1.0,1,3.0,0
Female,1,38,1,0,7.0,1,3.0,1
Female,1,55,1,0,1.0,1,4.0,2
Female,0,43,1,0,9.0,0,2.0,1
Female,1,48,1,0,1.0,2,4.0,2
Female,1,88,1,5,0.0,2,3.0,1
Male,1,66,0,2,1.0,2,2.0,0
Female,1,73,0,5,1.0,0,2.0,1
Male,1,49,1,0,9.0,1,2.0,2
Male,1,48,1,0,0.0,0,2.0,2
Female,1,39,0,4,0.0,1,4.0,2
Male,1,52,1,0,4.0,1,2.0,1
Male,0,30,1,0,8.0,0,1.0,0
Male,1,61,1,0,3.0,1,2.0,2
Male,0,33,1,1,0.0,0,7.0,0
Male,1,68,1,0,0.0,0,1.0,2
Female,1,48,1,0,1.0,1,2.0,1
Male,1,39,1,6,0.0,2,3.0,1
Female,1,36,0,2,1.0,1,2.0,0
Male,1,76,1,5,1.0,2,2.0,2
Male,1,69,0,0,2.0,0,2.0,0
Male,1,79,0,2,0.0,0,1.0,1
Female,1,39,1,1,9.0,2,3.0,0
Male,0,32,0,4,1.0,0,6.0,3
Male,1,56,1,6,1.0,2,9.0,1
Male,0,23,0,4,0.0,0,5.0,1
Male,1,71,0,5,1.0,0,2.0,3
Male,1,48,1,0,0.0,1,3.0,0
Female,1,37,0,0,1.0,0,3.0,1
Female,1,46,1,0,0.0,0,2.0,2
Female,1,66,0,5,1.0,0,1.0,0
Female,0,25,1,3,0.0,0,7.0,2
Male,0,26,1,1,0.0,0,4.0,3
Male,0,23,0,1,6.0,0,3.0,3
Female,1,32,0,4,1.0,2,6.0,1
Female,1,84,1,5,2.0,0,1.0,1
Male,1,57,0,2,0.0,0,1.0,0
Male,1,39,1,2,4.0,1,4.0,0
Male,1,71,1,5,1.0,0,2.0,0
Male,1,48,1,0,1.0,0,3.0,2
Female,1,39,1,0,7.0,1,3.0,1
Female,1,60,1,3,1.0,2,4.0,1
Female,0,43,1,8,14.0,0,1.0,3
Male,1,46,0,2,1.0,2,3.0,1
Female,1,62,1,2,1.0,0,1.0,0
Male,0,57,1,4,0.0,0,1.0,0
Male,0,29,1,1,0.0,0,4.0,3
Male,1,33,0,0,1.0,0,4.0,0
Male,1,60,1,2,7.0,1,4.0,1
Female,1,58,1,0,6.0,0,1.0,2
Male,1,52,0,2,0.0,1,4.0,1
Female,1,30,0,8,9.0,0,3.0,1
Male,1,52,1,2,1.0,1,3.0,1
Male,1,31,1,0,0.0,1,2.0,0
Male,1,62,1,0,2.0,1,4.0,1
Male,1,38,1,1,1.0,2,4.0,3
Male,1,60,1,0,3.0,2,3.0,1
Male,1,47,1,0,1.0,1,6.0,2
Male,0,53,1,0,3.0,0,1.0,1
Male,1,71,0,5,0.0,0,1.0,1
Male,1,45,0,6,10.0,2,3.0,2
Female,0,37,0,8,1.0,0,2.0,1
Male,1,58,1,0,7.0,0,1.0,1
Male,1,38,1,0,1.0,1,3.0,2
Female,0,28,1,8,1.0,0,1.0,2
Female,1,56,1,0,1.0,2,4.0,2
Male,1,49,1,0,1.0,1,4.0,2
Male,1,56,1,6,1.0,2,2.0,1
Male,0,28,1,0,1.0,0,1.0,1
Male,0,70,0,2,0.0,0,1.0,1
Female,1,52,0,3,1.0,2,2.0,0
Male,1,75,1,5,1.0,0,1.0,0
Male,1,48,0,2,5.0,1,2.0,2
Male,1,51,1,0,1.0,0,3.0,2
Male,1,62,1,0,1.0,0,1.0,0
Female,0,43,1,1,0.0,0,6.0,0
Female,0,22,0,4,1.0,0,4.0,3
Male,1,32,1,4,0.0,0,3.0,3
Female,1,43,1,1,9.0,0,2.0,2
Male,1,35,0,4,5.0,0,4.0,0
Female,1,68,0,5,0.0,0,1.0,3
Female,1,36,1,2,1.0,1,3.0,1
Female,1,36,1,0,0.0,1,3.0,2
Male,1,47,1,0,0.0,1,4.0,0
Male,1,37,1,0,9.0,2,2.0,2
Male,0,20,0,1,1.0,0,4.0,3
Female,1,40,1,0,2.0,0,1.0,1
Female,1,40,1,8,2.0,1,2.0,2
Male,0,26,0,2,1.0,0,2.0,0
Female,1,56,1,7,0.0,1,2.0,2
Male,1,35,1,0,1.0,2,2.0,0
Male,1,56,0,2,1.0,1,3.0,2
Male,1,47,1,1,1.0,0,2.0,3
Male,1,88,1,5,0.0,2,2.0,0
Female,0,31,0,1,1.0,0,5.0,2
Male,1,50,1,2,0.0,1,2.0,2
Male,1,43,0,2,0.0,1,3.0,0
Male,1,47,0,3,1.0,0,1.0,3
Male,0,18,0,1,1.0,0,3.0,3
Female,1,56,1,0,1.0,0,1.0,1
Male,1,88,1,5,1.0,0,1.0,0
Female,1,45,1,0,3.0,0,3.0,2
Female,0,28,0,3,0.0,0,1.0,0
Male,1,57,1,0,0.0,0,1.0,2
Male,1,46,1,0,1.0,1,4.0,2
Male,1,85,1,6,0.0,2,2.0,2
Female,0,35,0,2,0.0,0,1.0,0
Female,0,40,0,3,0.0,0,3.0,0
Male,1,38,1,0,6.0,0,1.0,3
Female,0,18,0,1,6.0,0,3.0,3
Male,0,31,1,4,8.0,0,1.0,3
Female,1,48,1,0,4.0,1,3.0,2
Male,0,31,0,4,0.0,0,2.0,0
Male,1,46,0,2,1.0,1,4.0,2
Female,0,31,0,3,0.0,0,2.0,3
Male,0,31,1,1,3.0,0,4.0,3
Female,0,32,1,8,5.0,0,1.0,3
Female,0,81,1,5,1.0,0,1.0,1
Male,1,66,1,5,1.0,2,2.0,2
Female,0,22,0,4,3.0,0,2.0,1
Male,1,51,1,2,0.0,0,2.0,0
Female,0,33,1,3,0.0,0,6.0,3
Female,0,29,1,3,10.0,0,1.0,3
Female,1,41,1,0,7.0,2,2.0,2
Female,0,18,0,1,1.0,0,4.0,3
Female,0,48,1,5,4.0,0,1.0,0
Male,1,78,0,6,0.0,2,2.0,1
Male,0,25,1,1,1.0,0,3.0,3
Male,1,46,1,0,0.0,1,2.0,1
Male,1,53,1,2,4.0,0,2.0,0
Male,1,47,1,0,2.0,0,1.0,3
Female,1,40,0,8,6.0,0,1.0,3
Male,0,27,0,0,8.0,0,4.0,3
Female,1,31,0,3,1.0,2,4.0,0
Female,0,40,1,0,1.0,0,1.0,1
Male,1,47,1,0,1.0,0,2.0,1
Female,0,43,0,3,0.0,0,1.0,0
Male,1,81,1,2,1.0,0,1.0,1
Male,1,62,1,6,1.0,2,4.0,2
Male,1,51,1,0,0.0,1,2.0,2
Male,0,20,0,1,1.0,0,5.0,3
Male,0,42,1,4,9.0,0,1.0,1
Female,0,33,0,4,0.0,0,4.0,0
Female,1,59,1,0,0.0,1,2.0,2
Male,1,36,1,1,8.0,2,2.0,3
Male,1,55,1,6,2.0,2,3.0,2
Male,1,59,0,2,1.0,0,2.0,3
Female,0,39,1,0,1.0,0,3.0,0
Female,0,39,1,3,0.0,0,4.0,2
Male,1,53,0,6,1.0,2,4.0,1
Female,0,32,0,8,1.0,0,1.0,0
Male,1,35,1,1,5.0,2,4.0,2
Male,1,40,1,0,0.0,1,4.0,1
Male,1,60,1,2,1.0,0,3.0,0
Female,0,37,1,0,9.0,0,4.0,0
Female,1,35,1,3,1.0,1,2.0,0
Female,0,27,0,3,1.0,0,1.0,0
Female,1,28,1,0,8.0,0,4.0,0
Male,1,85,0,6,1.0,2,2.0,3
Male,0,29,1,0,1.0,0,2.0,1
Male,1,78,1,5,0.0,0,2.0,2
Female,1,51,1,0,6.0,2,2.0,1
Female,0,33,0,1,0.0,0,5.0,3
Male,1,29,1,1,0.0,0,2.0,3
Female,0,29,0,1,0.0,0,3.0,3
Male,1,73,1,6,0.0,2,2.0,2
Female,0,33,0,2,8.0,0,5.0,3
Female,0,23,0,1,0.0,0,3.0,3
Male,1,56,1,6,0.0,2,1.0,1
Female,1,65,0,3,1.0,1,3.0,0
Female,1,41,1,0,11.0,1,2.0,1
Male,1,58,1,0,1.0,1,2.0,2
Female,1,48,1,0,0.0,1,2.0,2
Female,0,36,1,3,9.0,0,5.0,3
Male,0,36,1,0,9.0,0,1.0,3
Male,0,23,0,4,4.0,0,3.0,2
Female,1,68,0,0,6.0,1,3.0,2
Female,1,27,1,3,4.0,0,2.0,1
Female,1,42,0,7,0.0,1,2.0,0
Male,1,29,0,4,0.0,0,2.0,0
Female,0,31,1,4,1.0,0,3.0,1
Female,0,45,1,8,11.0,0,1.0,1
Male,1,50,1,4,1.0,0,3.0,1
Male,0,42,1,0,8.0,0,1.0,0
Female,0,55,1,0,0.0,0,1.0,1
Female,0,43,1,3,8.0,0,2.0,0
Male,0,30,1,1,1.0,0,1.0,3
Male,0,32,0,4,5.0,0,1.0,3
Female,0,27,1,0,9.0,0,5.0,1
Male,0,33,1,2,1.0,0,1.0,0
Male,1,51,0,6,1.0,2,4.0,2
Male,0,31,0,2,1.0,0,4.0,3
Male,1,31,0,6,1.0,2,3.0,0
Female,0,36,1,0,9.0,0,2.0,2
Male,1,70,1,2,0.0,0,1.0,0
Female,1,52,1,3,0.0,0,3.0,1
Female,0,28,1,1,9.0,0,3.0,3
Male,1,42,1,2,9.0,0,5.0,3
Male,1,52,1,0,3.0,1,4.0,2
Male,0,29,0,4,0.0,0,3.0,2
Female,1,61,1,0,0.0,1,4.0,2
Male,1,39,1,6,3.0,2,3.0,1
Female,1,74,0,5,0.0,2,2.0,0
Female,1,47,1,2,3.0,1,2.0,1
Male,0,38,1,0,9.0,0,1.0,0
Female,0,40,1,1,1.0,0,1.0,3
Male,1,48,1,6,0.0,0,2.0,0
Female,1,40,1,0,0.0,0,2.0,1
Male,0,63,1,4,1.0,0,1.0,3
Male,1,58,0,0,0.0,2,3.0,3
Female,1,51,1,3,1.0,2,3.0,2
Female,1,38,1,0,6.0,0,2.0,1
Female,0,26,0,2,6.0,0,8.0,3
Male,1,60,1,0,1.0,1,3.0,2
Male,1,51,1,2,3.0,0,3.0,1
Female,1,56,0,0,1.0,1,3.0,2
Female,0,25,1,4,0.0,0,1.0,0
Male,0,43,0,0,6.0,0,2.0,1
Male,1,73,1,0,1.0,0,2.0,1
Male,0,22,0,1,1.0,0,4.0,3
Male,1,66,1,5,1.0,2,2.0,2
Female,1,53,0,3,0.0,1,2.0,1
Male,0,21,0,1,1.0,0,4.0,3
Female,1,45,1,0,3.0,2,4.0,2
Male,1,57,1,2,1.0,0,1.0,0
Female,0,35,1,4,1.0,0,4.0,1
Male,1,40,1,6,0.0,2,4.0,1
Male,1,35,1,0,1.0,2,2.0,0
Male,1,40,1,2,5.0,0,1.0,3
Male,1,50,1,0,0.0,0,1.0,1
Female,1,43,0,2,7.0,1,5.0,1
Female,1,49,1,0,0.0,0,4.0,1
Female,1,37,1,0,0.0,0,2.0,2
Male,1,40,1,0,8.0,1,2.0,1
Male,0,41,1,4,1.0,0,1.0,1
Female,1,39,1,0,1.0,1,4.0,3
Female,0,25,0,4,0.0,0,4.0,3
Female,0,32,0,2,0.0,0,2.0,0
Female,0,39,1,8,1.0,0,6.0,0
Female,1,38,1,1,3.0,1,3.0,3
Female,0,25,1,4,0.0,0,4.0,3
Female,1,61,0,3,0.0,0,1.0,1
Female,0,31,1,8,9.0,0,1.0,3
Male,1,72,1,0,2.0,0,1.0,1
Female,1,60,1,0,0.0,2,2.0,2
Female,0,26,0,8,13.0,0,1.0,3
Male,1,51,1,4,0.0,2,5.0,2
Male,1,55,1,2,1.0,0,1.0,1
Female,1,39,1,0,2.0,2,2.0,2
Female,1,42,1,3,2.0,0,1.0,1
Female,1,60,1,0,2.0,1,6.0,2
Male,0,36,1,0,0.0,0,1.0,0
Male,1,25,1,4,0.0,1,2.0,0
Male,0,25,0,1,1.0,0,3.0,2
Male,0,29,0,4,5.0,0,5.0,1
Female,0,27,0,1,0.0,0,5.0,2
Male,1,52,1,0,1.0,0,1.0,0
Male,1,36,0,2,1.0,0,2.0,0
Male,1,41,1,0,0.0,2,4.0,0
Male,0,31,0,3,8.0,0,2.0,3
Male,1,45,1,2,0.0,1,4.0,2
Female,0,32,0,1,0.0,0,4.0,2
Male,1,55,1,3,1.0,1,3.0,0
Male,0,28,1,1,1.0,0,3.0,3
Female,1,70,1,0,5.0,2,2.0,2
Male,1,82,1,5,1.0,0,1.0,0
Female,0,26,0,3,2.0,0,7.0,3
Male,0,22,0,3,0.0,0,4.0,3
Female,1,48,1,2,0.0,0,1.0,1
Male,1,48,1,2,0.0,0,2.0,3
Male,0,32,1,1,1.0,0,4.0,3
